idx1 idx2 t_1 t_2 t_3 q_1 q_2 q_3 q_4
3358 4609 1.186508 2.484680 -0.032294 0.005890 -0.012764 0.016027 0.999772
1027 4264 -2.518948 0.398804 -0.067368 0.991623 -0.011933 -0.001077 -0.128602
1886 4472 2.626709 0.652039 0.046455 0.999907 -0.002766 0.002451 0.013111
1994 4569 3.690010 -0.433044 -0.036346 0.995584 -0.020362 -0.007421 -0.091333
1955 4536 -2.107162 1.518311 0.124943 0.999975 -0.005362 0.003582 0.002825
1887 4473 2.698486 0.662903 0.031670 0.999890 -0.003658 0.003384 0.013963
3365 4601 5.102249 2.357910 -0.045700 0.006232 -0.007393 0.027301 0.999579
983 4242 -2.207642 0.015808 -0.061455 0.999968 0.001190 -0.007827 0.000426
1832 4416 -4.180786 -0.376465 -0.013222 0.999995 -0.000083 0.003049 -0.000099
1971 4554 2.606735 0.910522 -0.196178 0.999961 -0.008478 0.002064 -0.001303
983 4247 4.182297 0.038940 0.048656 0.999942 0.001647 -0.009608 0.004376
1860 4448 4.055725 0.043274 -0.123093 0.999962 -0.007179 0.004629 0.001323
993 4255 5.751801 0.109558 0.121464 0.999961 -0.001359 -0.008487 0.001119
1856 4445 5.345856 0.173218 -0.049767 0.999969 -0.004644 0.006096 0.001659
3370 4604 -3.660477 2.417786 0.010707 -0.001353 -0.015644 0.019796 0.999680
1938 4523 2.425446 1.473145 0.408226 0.999948 -0.006076 0.002597 0.007790
1921 4507 3.814514 1.210876 0.267914 0.999895 -0.005275 0.004075 0.012823
3342 4623 -4.421936 4.004822 -0.080857 0.104431 -0.001309 0.020110 0.994327
944 4211 -2.052643 0.197937 -0.049301 0.999692 0.000195 -0.024017 -0.006163
3376 4598 -1.700867 2.354248 -0.000067 -0.009693 -0.016784 0.018292 0.999644
1017 4259 -4.435928 0.231812 -0.069618 0.999994 -0.002231 -0.002113 0.000750
1917 4499 -1.882690 1.019287 0.042686 0.999880 -0.002222 0.002759 -0.015050
952 4217 -3.085953 0.076843 -0.058556 0.999823 -0.001148 -0.016296 -0.009206
1854 4441 2.599915 0.138062 -0.031479 0.999943 -0.005256 0.008483 0.003587
3337 4620 3.020261 2.927856 -0.068680 0.157611 -0.000036 0.018174 0.987333
1980 4554 -5.784866 0.756592 -0.282242 0.999941 -0.010034 0.001540 0.003707
1004 4261 5.812531 0.171692 0.092648 0.999990 -0.000340 -0.003979 0.001276
3408 4575 3.255280 -3.199890 0.044588 0.323538 -0.009963 0.001629 0.946160
953 4224 4.038498 -0.062744 0.099777 0.999941 -0.001032 -0.009292 -0.005456
932 4199 -2.627716 -0.441956 -0.005524 0.985298 -0.019027 -0.022456 0.168284
3417 4576 -5.053406 -1.870605 -0.085312 0.564696 -0.021349 0.001254 0.825019
1831 4420 2.354370 -0.366760 0.014839 0.999966 -0.003125 0.007492 0.001253
1999 4570 1.779083 -1.536377 0.034760 0.978969 -0.022070 -0.002510 -0.202796
1993 4562 -4.478676 1.012695 -0.233429 0.997076 -0.004053 0.002838 -0.076254
1847 4435 3.560791 -0.049988 -0.023529 0.999930 -0.006568 0.009517 0.002435
1932 4513 -2.984070 1.585754 0.506119 0.999926 -0.003359 0.007802 -0.008641
1837 4426 3.612671 -0.284058 -0.003891 0.999978 0.001791 0.005725 0.002623
918 4192 3.524750 -2.455383 0.287415 0.857155 -0.032202 -0.013924 0.513859
1862 4443 -5.374542 0.265442 -0.085182 0.999976 -0.000399 0.003534 0.005852
3329 4624 3.708252 4.130676 -0.053837 0.341366 0.000282 0.017252 0.939771
1864 4447 -2.725067 0.151978 -0.133698 0.999974 -0.003471 0.005022 0.003769
3359 4608 1.598328 2.474182 -0.048636 0.004433 -0.013028 0.017150 0.999757
1832 4421 2.588379 -0.353882 0.013390 0.999970 -0.002764 0.007026 0.001379
1802 4403 5.297729 -0.202332 0.092728 0.990054 0.010116 0.003273 0.140282
1948 4533 2.698853 1.411621 0.228802 0.999935 -0.005084 0.004805 0.008973
3406 4575 4.873413 -2.611084 0.056540 0.270437 -0.010128 -0.005078 0.962670
1794 4393 -0.619446 -5.702286 0.074295 0.931698 0.010624 0.017115 0.362673
3381 4597 -5.061768 2.335388 0.064899 -0.016620 -0.010010 0.015845 0.999685
927 4201 2.413452 0.059387 0.182663 0.990591 -0.017585 -0.016423 0.134715
1870 4458 4.372192 0.241516 -0.047424 0.999963 -0.007984 0.001686 0.002563
1804 4402 2.587585 -0.793823 0.086624 0.994115 0.008694 0.007737 0.107701
920 4199 5.618561 0.524353 0.368690 0.957195 -0.025447 -0.017102 0.287812
3384 4587 5.292908 2.341980 -0.080133 0.014428 -0.013025 0.016108 0.999680
1042 4271 -4.399933 -3.756805 0.254219 0.841182 -0.005942 -0.009683 -0.540630
3379 4594 0.655350 2.428772 -0.018087 -0.009589 -0.018663 0.017422 0.999627
965 4226 -4.896927 0.032654 -0.160568 0.999843 -0.001854 -0.016832 -0.004988
1032 4271 3.557022 -3.569946 0.079872 0.965333 -0.004391 -0.001721 -0.260975
922 4193 0.937683 -2.403259 0.130890 0.911066 -0.024604 -0.016237 0.411201
1827 4417 2.635834 -0.416992 0.011139 0.999960 -0.004050 0.007902 0.000684
1932 4511 -5.756012 1.610046 0.423462 0.999825 -0.000902 0.005988 -0.017674
1791 4396 4.409790 -2.276199 -0.046814 0.894736 0.014244 0.018475 0.445985
1819 4406 -4.347656 -0.519592 0.112190 0.999944 -0.001947 0.010306 0.000987
3417 4574 -4.144592 -4.233337 -0.069675 0.566668 -0.015907 0.000415 0.823789
1997 4569 1.891518 -0.823242 -0.058254 0.988148 -0.019712 -0.001288 -0.152230
965 4233 3.788681 -0.028809 0.093300 0.999659 -0.006817 -0.025184 0.000576
1927 4509 -1.667877 1.372498 0.326729 0.999978 -0.006107 0.001438 -0.002204
2000 4566 -3.427811 0.669617 -0.222172 0.972554 -0.010790 0.002442 -0.232415
3336 4624 -1.220621 4.749451 -0.027765 0.199537 0.007522 0.015895 0.979731
1812 4402 -3.628601 -0.779053 0.093933 0.999612 0.000533 0.008388 0.026545
1826 4417 3.686707 -0.425415 0.024178 0.999976 -0.004077 0.005475 0.000964
1947 4534 5.330780 1.439026 0.212475 0.999833 -0.007546 0.007004 0.015107
3391 4590 -4.133316 2.655884 -0.020372 0.010532 -0.006147 0.022335 0.999675
1990 4561 -3.961182 0.877930 -0.232857 0.999311 -0.008855 0.003601 -0.035856
3382 4590 3.128738 2.425171 -0.029356 -0.000019 -0.013585 0.018753 0.999731
1808 4400 -3.098999 -1.217041 0.127045 0.997783 0.001473 0.012615 0.065320
3398 4586 -3.566673 2.707703 -0.113496 0.074684 -0.013450 0.021987 0.996873
3341 4623 -3.679688 4.085144 -0.070402 0.115805 -0.000517 0.019289 0.993083
3352 4612 2.377182 2.570129 -0.058524 0.012417 -0.005632 0.023254 0.999635
1037 4265 -5.713989 1.715088 -0.060837 0.913856 -0.004421 -0.005534 -0.405974
3415 4577 -4.002197 -1.194946 -0.054976 0.517168 -0.020067 0.001611 0.855644
3336 4622 1.222662 3.752197 -0.062821 0.187105 -0.001929 0.019338 0.982146
935 4210 4.213623 0.218750 -0.017059 0.999751 -0.000575 -0.022264 0.000289
934 4211 5.922333 0.222534 0.011032 0.999761 0.000608 -0.021704 0.002348
1013 4257 -5.018204 0.193054 -0.106544 0.999961 -0.002904 -0.006509 0.004979
1027 4268 2.690742 -0.943176 0.031593 0.992037 -0.006666 -0.002762 -0.125736
1950 4536 4.120331 1.453491 0.171146 0.999866 -0.004887 0.004568 0.014888
1983 4557 -4.313812 0.749451 -0.247635 0.999885 -0.014534 0.001123 0.004202
3369 4603 -1.394806 2.414978 -0.017490 0.000639 -0.016319 0.022624 0.999609
939 4213 4.019516 0.109497 -0.015694 0.999765 0.000851 -0.021349 -0.003459
928 4193 -3.444748 -2.382507 -0.119904 0.937159 -0.022381 -0.020524 0.347575
3367 4605 -2.047791 2.447083 -0.013988 0.001445 -0.016181 0.022385 0.999616
1006 4260 3.168427 0.170654 0.056713 0.999984 0.000101 -0.005084 0.002100
1950 4534 1.465347 1.426758 0.194813 0.999948 -0.004758 0.004519 0.007785
1940 4527 5.135406 1.510315 0.340851 0.999782 -0.012844 0.004804 0.015756
988 4243 -5.501862 0.042908 -0.104755 0.999992 -0.000747 -0.003670 0.000900
3416 4577 -4.803833 -0.997192 -0.084188 0.541518 -0.020660 0.001173 0.840431
980 4237 -5.659927 0.034424 -0.096485 0.999973 0.004590 -0.005590 -0.000796
3353 4615 -2.359787 2.710693 -0.037122 0.022204 -0.003990 0.022557 0.999490
948 4211 -5.575836 0.248169 -0.071266 0.999641 -0.001330 -0.025176 -0.008981
939 4204 -4.202484 0.250366 -0.126472 0.998559 -0.012799 -0.025623 0.045359
1025 4262 -4.239243 0.729980 -0.088364 0.996208 -0.013949 -0.002012 -0.085844
921 4188 -0.095734 -5.068420 0.113098 0.834945 -0.028436 -0.011112 0.549483
1789 4394 4.298157 -3.943711 -0.034073 0.865869 0.014895 0.021138 0.499600
969 4231 -2.465286 -0.020630 -0.026737 0.999974 0.006610 0.001891 0.001340
947 4211 -4.685074 0.236938 -0.063072 0.999625 -0.001082 -0.025848 -0.008936
1946 4527 -2.759583 1.494385 0.294201 0.999930 -0.005029 0.001064 -0.010685
1948 4529 -2.648987 1.472473 0.290150 0.999952 -0.002414 0.006243 -0.007160
1029 4270 4.177608 -2.171387 0.063301 0.984028 -0.006722 -0.001685 -0.177876
1909 4490 -3.344452 1.150024 0.044342 0.999896 -0.007748 0.005174 -0.010983
1841 4424 -3.803864 -0.223816 0.009407 0.999948 -0.000936 0.009989 0.001433
1809 4400 -3.895813 -1.158569 0.140938 0.998345 0.000936 0.013793 0.055820
3342 4621 -1.829834 3.486328 -0.079049 0.092147 -0.004942 0.020989 0.995511
1962 4548 5.232407 1.552124 -0.061852 0.999945 -0.008620 0.002210 0.005597
1852 4439 2.517212 0.079346 -0.035568 0.999952 -0.003984 0.007822 0.004353
1821 4409 -2.133209 -0.504456 0.068024 0.999899 0.001581 0.014108 0.000464
1968 4545 -5.741257 1.108521 -0.324547 0.999959 -0.007555 -0.000052 -0.005010
1826 4418 5.044891 -0.415771 0.027832 0.999951 -0.005782 0.007928 0.001052
1951 4531 -3.817001 1.489075 0.220951 0.999981 -0.001307 -0.001055 -0.005981
1992 4567 2.388237 0.157104 -0.145447 0.997976 -0.016170 -0.003641 -0.061386
1850 4437 2.411407 0.015442 -0.025574 0.999978 -0.003016 0.003674 0.004504
928 4191 -4.432709 -3.276123 -0.172577 0.914949 -0.026878 -0.019311 0.402206
1816 4409 2.523712 -0.501099 0.077576 0.999963 -0.000920 0.006904 0.004935
928 4194 -2.894272 -2.023804 -0.088936 0.947036 -0.021239 -0.022752 0.319613
1014 4263 2.420059 0.261414 0.030319 0.999966 -0.000514 -0.007430 0.003258
1904 4490 3.447418 1.087524 0.078239 0.999793 -0.009367 0.005001 0.017320
1017 4266 4.938354 0.277771 0.084465 0.999973 0.004828 -0.004414 0.003027
1957 4538 -1.873352 1.557312 0.090340 0.999961 -0.006640 0.004569 0.003650
1793 4393 0.337769 -5.709213 0.056946 0.919704 0.011450 0.018796 0.391994
1981 4557 -2.743652 0.754028 -0.226326 0.999923 -0.011680 0.002107 0.003527
3361 4611 -4.139755 2.543945 -0.013462 0.010138 -0.010262 0.019214 0.999710
3343 4621 -2.562027 3.454102 -0.077796 0.082640 -0.005076 0.020764 0.996349
1887 4475 5.488708 0.655273 0.023827 0.999855 -0.002876 0.004853 0.016051
918 4189 2.680603 -4.212708 0.282440 0.810404 -0.031402 -0.009949 0.584942
940 4215 5.284988 0.074036 0.011681 0.999866 0.001607 -0.015915 -0.003184
1792 4398 5.654907 -0.522537 -0.058350 0.910277 0.014812 0.024689 0.412995
3349 4617 -1.821304 2.823059 -0.087448 0.031929 -0.007032 0.022757 0.999205
1817 4406 -2.510345 -0.535645 0.062805 0.999984 -0.002917 0.003626 0.003046
926 4202 3.848389 0.280823 0.185417 0.992491 -0.018140 -0.014959 0.120031
1007 4261 3.856094 0.192993 0.069984 0.999982 -0.000976 -0.005382 0.002176
3378 4599 -4.905548 2.316589 -0.049757 -0.015218 -0.013869 0.020282 0.999581
3358 4612 -2.729797 2.575562 -0.002638 0.009403 -0.007841 0.019221 0.999739
937 4201 -4.983932 0.061890 -0.006462 0.994063 -0.020064 -0.019370 0.105167
1981 4562 3.668396 0.733643 -0.172089 0.999979 -0.004901 0.000756 0.004186
1030 4263 -5.042885 1.284790 -0.111992 0.978773 -0.012245 -0.002634 -0.204562
1949 4530 -2.593826 1.460938 0.270630 0.999974 -0.001059 0.004574 -0.005348
1825 4410 -4.806763 -0.465088 -0.012749 0.999998 0.001861 0.000229 -0.000477
3360 4608 0.694717 2.476257 -0.047113 0.004492 -0.013163 0.017459 0.999750
1036 4270 -0.431366 -3.279968 0.106049 0.926252 -0.002700 -0.004671 -0.376862
1030 4271 4.854458 -2.941589 0.078377 0.978814 -0.005908 -0.002195 -0.204653
1885 4465 -5.833282 0.499695 -0.114830 0.999948 0.006575 -0.004133 0.006577
3357 4611 -0.557343 2.539734 -0.015546 0.010500 -0.009452 0.018384 0.999730
1888 4476 5.566650 0.682068 0.019150 0.999845 -0.002624 0.004301 0.016820
3389 4592 -5.310898 2.686646 0.005333 -0.003379 -0.009314 0.021285 0.999724
1823 4414 2.719482 -0.461792 0.037788 0.999925 -0.001498 0.012070 0.001162
3385 4592 -2.122498 2.410950 -0.027515 -0.016288 -0.011098 0.018199 0.999639
995 4254 2.866714 0.114136 0.044357 0.999963 -0.001164 -0.008166 0.002075
1839 4428 3.945007 -0.221558 0.004692 0.999977 -0.005610 0.002612 0.002754
1014 4258 -4.241791 0.192749 -0.077629 0.999979 -0.001859 -0.004060 0.004430
1010 4261 1.999680 0.208923 0.031696 0.999978 -0.000672 -0.005744 0.003146
998 4251 -3.264343 0.102478 -0.100986 0.999950 0.000374 -0.008361 0.005236
2004 4567 -4.614349 0.765137 -0.176624 0.935678 -0.011302 0.000644 -0.352673
1846 4428 -4.545288 -0.134521 -0.032730 0.999986 -0.002018 0.003847 0.002983
1041 4270 -4.250671 -2.788025 0.193909 0.856988 -0.005431 -0.009043 -0.515226
1012 4263 3.512970 0.248291 0.068497 0.999947 0.000793 -0.009595 0.003313
3361 4604 4.973877 2.424316 -0.026960 0.003641 -0.017429 0.023853 0.999556
1035 4272 2.341827 -5.036133 0.151268 0.936748 -0.003906 -0.003304 -0.349965
1960 4540 -2.792770 1.634033 -0.010452 0.999948 -0.010007 -0.001957 0.000554
2002 4565 -5.590240 1.768555 -0.248127 0.956470 -0.005159 0.001016 -0.291784
1792 4393 1.270508 -5.639130 0.032242 0.906806 0.012727 0.020312 0.420865
1996 4570 3.724458 -1.058960 0.022419 0.991382 -0.021092 -0.002966 -0.129261
1862 4451 5.468628 0.040100 -0.089958 0.999989 -0.002105 0.003712 0.001474
922 4192 0.509979 -2.948303 0.114105 0.898590 -0.027348 -0.015628 0.437654
1943 4523 -4.255341 1.566162 0.359962 0.999853 0.000371 0.001279 -0.017116
3380 4595 -1.554626 2.407837 -0.001907 -0.012467 -0.012963 0.016442 0.999702
1888 4469 -4.156006 0.648376 0.030136 0.999930 -0.001424 0.006316 0.009886
970 4232 -2.227814 -0.020386 -0.085430 0.999891 0.005169 -0.013627 0.001674
1930 4512 -1.621490 1.513977 0.476028 0.999975 -0.003865 0.004840 -0.003192
1853 4436 -2.769745 0.055176 -0.053619 0.999962 -0.004906 0.004865 0.005291
1985 4566 5.697952 0.733154 -0.150383 0.999856 -0.016424 -0.003782 0.001840
1889 4470 -4.090118 0.680847 0.004364 0.999935 -0.003884 0.002758 0.010332
3411 4575 0.703186 -3.675232 0.023170 0.409023 -0.010498 0.000538 0.912463
946 4220 5.688538 -0.077148 0.100723 0.999885 0.003491 -0.013196 -0.006547
945 4218 4.322418 -0.027588 0.033165 0.999889 0.002604 -0.012327 -0.007903
1006 4262 5.834457 0.196106 0.107395 0.999961 0.000091 -0.008608 0.001629
1806 4403 2.473877 -0.621948 0.099297 0.996394 -0.000602 0.005601 0.084660
1795 4396 1.684021 -3.158203 0.052170 0.944005 0.010709 0.012026 0.329537
976 4236 -3.007111 0.018982 -0.032246 0.999988 0.002317 -0.004141 0.000791
3397 4582 2.174843 1.937805 -0.089724 0.053816 -0.022467 0.016859 0.998155
3343 4620 -1.255508 3.238770 -0.077813 0.076709 -0.003333 0.020394 0.996838
989 4246 -2.551056 0.060181 -0.078293 0.999974 -0.000630 -0.006183 0.003351
1958 4538 -3.072632 1.585205 0.073032 0.999967 -0.007299 0.003325 0.001361
3376 4596 0.903412 2.376282 0.009611 -0.006272 -0.017186 0.016162 0.999701
3363 4610 -4.703323 2.523560 -0.044008 0.008477 -0.014892 0.019705 0.999658
1926 4513 5.304382 1.562988 0.511566 0.999704 -0.008534 0.008483 0.021143
993 4254 4.444183 0.110779 0.086147 0.999955 -0.001726 -0.008998 0.001955
3330 4622 5.188385 2.775513 -0.051630 0.308398 -0.004929 0.019822 0.951037
927 4202 3.166550 0.195862 0.167900 0.993451 -0.016017 -0.017346 0.111786
3410 4580 -2.887024 0.980042 -0.117861 0.377523 -0.019236 0.013008 0.925708
966 4233 2.847656 -0.023499 0.044731 0.999765 -0.004375 -0.021189 0.000725
1013 4258 -3.704269 0.187866 -0.081451 0.999971 -0.001608 -0.005812 0.004461
1935 4520 2.436127 1.510193 0.465416 0.999938 -0.006103 0.004258 0.008280
968 4235 3.490616 -0.014587 0.013000 0.999989 -0.003062 0.001875 0.002796
1917 4502 2.282776 0.946045 0.073212 0.999994 -0.003081 0.001482 -0.000139
1887 4467 -5.657410 0.583740 -0.000229 0.999922 0.006070 0.006074 0.008982
1961 4539 -5.264404 1.686951 -0.015106 0.999937 -0.010731 -0.000392 -0.003173
3379 4592 3.244186 2.443481 0.000381 -0.004844 -0.022697 0.020613 0.999517
1028 4262 -5.537845 1.350586 -0.131317 0.987931 -0.014572 -0.002546 -0.154183
3341 4619 1.488266 2.986389 -0.072219 0.091657 -0.003332 0.019895 0.995585
3338 4622 -0.203316 3.840515 -0.053792 0.153147 -0.002465 0.017356 0.988047
1022 4260 -5.501114 0.576050 -0.099663 0.999304 -0.010828 -0.000272 -0.035683
3375 4601 -4.619614 2.324768 -0.006033 -0.009348 -0.006144 0.018190 0.999771
3361 4609 -1.527069 2.489258 -0.028213 0.005966 -0.014348 0.016683 0.999739
1822 4414 3.721893 -0.461975 0.028961 0.999887 -0.002626 0.014732 0.001419
985 4241 -5.313599 0.031921 -0.095615 0.999977 0.000887 -0.006580 -0.000237
1025 4269 5.056335 -0.813660 0.060715 0.996511 -0.005799 -0.000773 -0.083246
2003 4566 -5.032867 1.407288 -0.236904 0.946592 -0.008445 0.001964 -0.322317
1804 4403 3.921692 -0.492981 0.086334 0.994071 0.005757 0.004926 0.108461
3339 4621 0.355724 3.473511 -0.051941 0.131904 -0.001970 0.017073 0.991112
1938 4518 -4.360321 1.645325 0.440834 0.999802 -0.007495 0.003386 -0.018077
1909 4491 -1.977692 1.114014 0.051636 0.999939 -0.007542 0.003697 -0.007173
1917 4498 -3.275208 1.035278 0.050232 0.999800 -0.002122 0.002975 -0.019646
3355 4611 1.173843 2.540100 -0.029933 0.010909 -0.010462 0.020006 0.999684
1899 4486 4.703278 1.012329 0.063515 0.999685 -0.010304 0.002536 0.022695
3376 4593 4.790085 2.389771 0.016706 -0.001193 -0.021277 0.018889 0.999594
1019 4260 -4.072128 0.308289 -0.084671 0.999950 -0.005918 -0.002039 -0.007760
959 4229 4.554123 -0.083984 0.073349 0.999989 0.003242 0.000746 -0.003155
928 4203 3.249054 0.248169 0.136513 0.996105 -0.013468 -0.020907 0.084584
917 4194 4.951599 -1.111511 0.348183 0.874900 -0.027272 -0.018287 0.483187
3350 4613 2.643051 2.609863 -0.062581 0.013302 -0.007041 0.024174 0.999593
3375 4595 3.169769 2.369934 0.003019 -0.002346 -0.017377 0.016305 0.999712
3381 4592 1.417328 2.457153 -0.023979 -0.007336 -0.016118 0.018952 0.999663
944 4217 4.092178 0.012512 0.022804 0.999883 0.002014 -0.013936 -0.005822
1808 4404 2.333435 -0.487610 0.087425 0.998100 -0.006259 0.004705 0.061112
3372 4602 -3.004868 2.376404 0.007338 -0.002776 -0.009244 0.018312 0.999785
933 4209 4.783066 0.268127 -0.011436 0.999793 -0.000939 -0.019643 0.005077
3340 4623 -2.931374 4.132141 -0.047322 0.129069 0.000963 0.016990 0.991489
3401 4580 2.368429 1.067261 -0.061943 0.133508 -0.010681 0.010141 0.990938
960 4224 -2.537613 0.015015 -0.029457 0.999960 0.000399 -0.005400 -0.007050
1870 4451 -5.508209 0.187927 -0.174255 0.999988 -0.003560 0.001921 0.002769
1827 4411 -5.528351 -0.433350 0.039803 0.999997 -0.000211 0.001854 -0.001069
1896 4483 4.621460 0.887573 0.049255 0.999738 -0.005128 0.003681 0.021985
1797 4401 5.911133 0.193237 -0.026596 0.964980 0.017381 0.019053 0.261050
3395 4588 -4.352875 2.623230 -0.130367 0.026537 -0.013433 0.025518 0.999231
3377 4596 -0.061432 2.381775 0.004707 -0.008619 -0.018632 0.016442 0.999653
3331 4625 1.290695 5.226990 -0.004942 0.305023 0.006474 0.015010 0.952203
3372 4599 0.890427 2.358032 -0.005684 -0.000649 -0.011700 0.019806 0.999734
943 4207 -4.899170 0.306763 -0.112640 0.999800 -0.005690 -0.019003 0.002227
1966 4549 1.679626 1.151062 -0.216084 0.999967 -0.007848 0.002245 -0.000273
3373 4602 -3.973846 2.373169 0.006977 -0.003634 -0.008995 0.017511 0.999799
3360 4609 -0.610535 2.488831 -0.027884 0.005801 -0.013163 0.016786 0.999755
1841 4431 5.594116 -0.172607 -0.030640 0.999938 -0.004756 0.009724 0.002251
1792 4396 3.865540 -2.573578 -0.020508 0.908313 0.013246 0.017215 0.417725
1975 4557 2.510513 0.799805 -0.185402 0.999969 -0.007626 -0.000041 -0.001601
1903 4490 4.802734 1.122620 0.078987 0.999684 -0.010589 0.005711 0.022045
972 4238 3.371918 0.002747 0.060600 0.999940 -0.000951 -0.010203 0.003607
